Suburb,Rooms,Type,Method,SellerG,Distance,Regionname,Propertycount,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
Blackburn,5,h,VB,Ascend,13.4,Eastern Metropolitan,5713.0,Whitehorse City Council,5.0,5.0,3.0,593.598993361392,420.0,2250000.0
Blackburn North,5,h,S,Noel,13.4,Eastern Metropolitan,2867.0,Whitehorse City Council,5.0,4.0,6.0,870.0,172.0,1570000.0
Blackburn North,4,h,S,Noel,13.4,Eastern Metropolitan,2867.0,Whitehorse City Council,4.0,2.0,0.0,739.0,160.2564003565711,1300000.0
Blackburn South,3,h,VB,Noel,13.4,Eastern Metropolitan,4387.0,Whitehorse City Council,3.0,2.0,1.0,627.0,160.2564003565711,950000.0
Blackburn South,3,h,PI,Noel,13.4,Eastern Metropolitan,4387.0,Whitehorse City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,950000.0
Blackburn South,3,h,SP,Ray,13.4,Eastern Metropolitan,4387.0,Whitehorse City Council,3.0,1.0,4.0,591.0,160.2564003565711,1050000.0
Boronia,3,h,S,Schroeder,25.0,Eastern Metropolitan,9704.0,Knox City Council,3.0,1.0,1.0,730.0,100.0,629000.0
Box Hill,2,u,S,Noel,10.9,Eastern Metropolitan,4605.0,Whitehorse City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,669000.0
Braybrook,3,h,S,Douglas,8.6,Western Metropolitan,3589.0,Maribyrnong City Council,3.0,2.0,2.0,650.0,160.2564003565711,850000.0
Braybrook,3,t,VB,Barry,8.6,Western Metropolitan,3589.0,Maribyrnong City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,600000.0
Briar Hill,3,h,S,Nelson,16.1,Eastern Metropolitan,1390.0,Banyule City Council,3.0,2.0,2.0,641.0,154.0,825000.0
Brighton,4,h,S,Marshall,10.5,Southern Metropolitan,10579.0,Bayside City Council,4.0,4.0,2.0,593.598993361392,160.2564003565711,5500000.0
Brighton,3,h,VB,Hodges,10.5,Southern Metropolitan,10579.0,Bayside City Council,3.0,2.0,1.0,688.0,160.2564003565711,2350000.0
Brighton,3,h,PI,Nick,10.5,Southern Metropolitan,10579.0,Bayside City Council,3.0,2.0,2.0,386.0,118.0,1900000.0
Brighton East,4,h,VB,Marshall,10.3,Southern Metropolitan,6938.0,Bayside City Council,4.0,2.0,2.0,697.0,53.0,3100000.0
Brighton East,3,h,S,Hodges,10.3,Southern Metropolitan,6938.0,Bayside City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,1415000.0
Brighton East,2,h,S,Hodges,10.3,Southern Metropolitan,6938.0,Bayside City Council,2.0,1.0,2.0,440.0,103.0,1262000.0
Brighton East,3,h,S,Hodges,10.3,Southern Metropolitan,6938.0,Bayside City Council,3.0,1.0,2.0,674.0,160.2564003565711,1880000.0
Brighton East,2,h,VB,Gary,10.3,Southern Metropolitan,6938.0,Bayside City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,950000.0
Brooklyn,3,t,S,hockingstuart,6.4,Western Metropolitan,962.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,750000.0
Brunswick,2,u,SP,Jellis,5.2,Northern Metropolitan,11918.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,757000.0
Brunswick,4,h,VB,Jellis,5.2,Northern Metropolitan,11918.0,Moreland City Council,4.0,2.0,1.0,593.598993361392,160.2564003565711,1200000.0
Brunswick,2,h,S,Nelson,5.2,Northern Metropolitan,11918.0,Moreland City Council,2.0,1.0,1.0,178.0,75.0,1011000.0
Brunswick,3,h,S,Peter,5.2,Northern Metropolitan,11918.0,Moreland City Council,3.0,1.0,0.0,593.598993361392,160.2564003565711,1010000.0
Brunswick,1,u,SP,Nelson,5.2,Northern Metropolitan,11918.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,340000.0
Brunswick,3,h,VB,Lindellas,5.2,Northern Metropolitan,11918.0,Moreland City Council,3.0,1.0,2.0,408.0,124.0,1150000.0
Brunswick,2,h,S,Nelson,5.2,Northern Metropolitan,11918.0,Moreland City Council,2.0,1.0,0.0,593.598993361392,160.2564003565711,970000.0
Brunswick,2,t,S,Brad,5.2,Northern Metropolitan,11918.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,978000.0
Brunswick,2,h,S,Nelson,5.2,Northern Metropolitan,11918.0,Moreland City Council,2.0,1.0,0.0,241.0,113.0,970000.0
Brunswick,4,h,SP,Jellis,5.2,Northern Metropolitan,11918.0,Moreland City Council,4.0,3.0,2.0,371.0,223.0,1665000.0
Brunswick West,3,h,S,Barry,5.2,Northern Metropolitan,7082.0,Moreland City Council,3.0,1.0,2.0,423.0,160.2564003565711,1255000.0
Brunswick West,3,t,VB,Nelson,5.2,Northern Metropolitan,7082.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,700000.0
Brunswick West,2,u,VB,Brad,5.2,Northern Metropolitan,7082.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,340000.0
Bulleen,3,h,S,Jellis,10.8,Eastern Metropolitan,4480.0,Manningham City Council,3.0,2.0,3.0,669.0,160.2564003565711,1182000.0
Bundoora,2,u,PI,Barry,12.1,Northern Metropolitan,10175.0,Banyule City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,440000.0
Bundoora,5,h,S,Barry,12.1,Northern Metropolitan,10175.0,Banyule City Council,5.0,3.0,3.0,593.598993361392,349.0,1470000.0
Bundoora,4,h,S,Barry,12.1,Northern Metropolitan,10175.0,Banyule City Council,4.0,2.0,2.0,593.598993361392,244.0,1225000.0
Bundoora,4,h,S,Stockdale,12.1,Northern Metropolitan,10175.0,Banyule City Council,4.0,2.0,2.0,564.0,160.2564003565711,870000.0
Burwood,4,h,S,Jellis,10.4,Southern Metropolitan,5678.0,Monash City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,1607500.0
Burwood,2,u,SP,Buxton,10.4,Southern Metropolitan,5678.0,Monash City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,758000.0
Cairnlea,3,h,S,Barry,14.8,Western Metropolitan,2674.0,Brimbank City Council,3.0,2.0,2.0,617.0,160.2564003565711,679000.0
Camberwell,3,h,S,Marshall,7.7,Southern Metropolitan,8920.0,Boroondara City Council,3.0,2.0,2.0,570.0,160.2564003565711,1827000.0
Camberwell,3,h,S,Jellis,7.7,Southern Metropolitan,8920.0,Boroondara City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,1855000.0
Camberwell,3,h,S,Marshall,7.7,Southern Metropolitan,8920.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1950000.0
Canterbury,2,u,S,Fletchers,8.4,Southern Metropolitan,3265.0,Boroondara City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,837000.0
Carlton,4,h,S,Woodards,1.6,Northern Metropolitan,6786.0,Melbourne City Council,4.0,1.0,2.0,316.0,160.2564003565711,3825000.0
Carlton,2,u,S,MICM,1.6,Northern Metropolitan,6786.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,567000.0
Carlton North,4,h,S,Nelson,3.5,Northern Metropolitan,3106.0,Melbourne City Council,4.0,1.0,0.0,593.598993361392,95.0,1391000.0
Carlton North,3,h,S,Woodards,3.5,Northern Metropolitan,3106.0,Melbourne City Council,3.0,1.0,1.0,253.0,160.2564003565711,1580000.0
Carnegie,2,u,S,Jellis,10.1,Southern Metropolitan,7822.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,711000.0
Carnegie,3,h,S,Gary,10.1,Southern Metropolitan,7822.0,Glen Eira City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,1222000.0
Carnegie,1,u,SP,Woodards,10.1,Southern Metropolitan,7822.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,331000.0
Carnegie,2,h,S,Jellis,10.1,Southern Metropolitan,7822.0,Glen Eira City Council,2.0,1.0,2.0,428.0,160.2564003565711,1100000.0
Carrum,3,u,S,hockingstuart/hockingstuart,31.2,South-Eastern Metropolitan,1989.0,Kingston City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,743000.0
Caulfield South,4,h,VB,Jellis,8.7,Southern Metropolitan,5051.0,Glen Eira City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,1300000.0
Caulfield South,4,t,S,Gary,8.7,Southern Metropolitan,5051.0,Glen Eira City Council,4.0,3.0,2.0,295.0,218.0,1675000.0
Chadstone,3,h,S,Jellis,11.7,Southern Metropolitan,3582.0,Monash City Council,3.0,1.0,0.0,632.0,160.2564003565711,1120000.0
Chadstone,3,u,SP,Barry,11.7,Southern Metropolitan,3582.0,Monash City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,780000.0
Chelsea,2,u,S,Barry,27.0,South-Eastern Metropolitan,3906.0,Kingston City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,620000.0
Cheltenham,3,h,PI,Ray,17.9,Southern Metropolitan,9758.0,Bayside City Council,3.0,1.0,2.0,585.0,123.0,800000.0
Cheltenham,3,h,VB,Greg,17.9,Southern Metropolitan,9758.0,Bayside City Council,3.0,2.0,2.0,488.0,160.2564003565711,950000.0
Cheltenham,3,t,S,Greg,17.9,Southern Metropolitan,9758.0,Bayside City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,810000.0
Cheltenham,2,t,S,Buxton,17.9,Southern Metropolitan,9758.0,Bayside City Council,2.0,1.0,1.0,593.598993361392,117.0,955000.0
Cheltenham,3,h,S,O'Brien,17.9,Southern Metropolitan,9758.0,Bayside City Council,3.0,1.0,2.0,581.0,136.0,888000.0
Chirnside Park,3,h,S,Ray,27.1,Eastern Victoria,3789.0,Yarra Ranges Shire Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,645000.0
Clarinda,3,u,SP,Buxton,17.5,South-Eastern Metropolitan,2727.0,Kingston City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,730000.0
Clarinda,3,h,S,C21,17.5,South-Eastern Metropolitan,2727.0,Kingston City Council,3.0,1.0,2.0,544.0,160.2564003565711,799000.0
Clarinda,3,h,S,C21,17.5,South-Eastern Metropolitan,2727.0,Kingston City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,766000.0
Clayton,3,t,S,Barry,16.7,South-Eastern Metropolitan,5837.0,Monash City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,962000.0
Clifton Hill,3,h,VB,Collins,3.6,Northern Metropolitan,2954.0,Yarra City Council,3.0,1.0,0.0,241.0,115.0,1300000.0
Coburg,4,h,S,Jellis,6.7,Northern Metropolitan,11204.0,Darebin City Council,4.0,2.0,3.0,614.0,181.0,1090000.0
Coburg,2,h,S,Raine,6.7,Northern Metropolitan,11204.0,Darebin City Council,2.0,1.0,2.0,593.598993361392,160.2564003565711,1010000.0
Coburg,2,h,PI,Chambers,6.7,Northern Metropolitan,11204.0,Darebin City Council,2.0,1.0,0.0,593.598993361392,160.2564003565711,710000.0
Coburg,3,h,SP,YPA,6.7,Northern Metropolitan,11204.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,946000.0
Coburg,3,t,S,Nelson,6.7,Northern Metropolitan,11204.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,795000.0
Coburg,2,u,S,Nelson,6.7,Northern Metropolitan,11204.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,587000.0
Coburg North,3,h,S,Barry,6.7,Northern Metropolitan,3445.0,Darebin City Council,3.0,1.0,2.0,593.598993361392,160.2564003565711,905000.0
Coburg North,4,h,S,Barry,6.7,Northern Metropolitan,3445.0,Darebin City Council,4.0,2.0,2.0,593.598993361392,143.0,965000.0
Coburg North,3,h,PI,YPA,6.7,Northern Metropolitan,3445.0,Darebin City Council,3.0,1.0,4.0,593.598993361392,160.2564003565711,1100000.0
Coburg North,2,h,VB,Brad,6.7,Northern Metropolitan,3445.0,Darebin City Council,2.0,1.0,1.0,390.0,91.0,730000.0
Coburg North,3,h,S,Nelson,6.7,Northern Metropolitan,3445.0,Darebin City Council,3.0,1.0,2.0,402.0,123.0,950000.0
Coburg North,3,h,VB,Nelson,6.7,Northern Metropolitan,3445.0,Darebin City Council,3.0,1.0,2.0,506.0,100.0,800000.0
Collingwood,2,h,SP,Harrington,2.0,Northern Metropolitan,4553.0,Yarra City Council,2.0,1.0,1.0,125.0,125.0,1079500.0
Craigieburn,3,h,SP,YPA,20.6,Northern Metropolitan,15510.0,Hume City Council,3.0,2.0,0.0,656.0,120.0,550000.0
Craigieburn,3,h,S,Ray,20.6,Northern Metropolitan,15510.0,Hume City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,479250.0
Craigieburn,2,t,S,HAR,20.6,Northern Metropolitan,15510.0,Hume City Council,2.0,1.0,1.0,99.0,98.0,380000.0
Craigieburn,4,h,S,Barry,20.6,Northern Metropolitan,15510.0,Hume City Council,4.0,2.0,2.0,593.598993361392,240.0,630000.0
Craigieburn,5,h,S,Barry,20.6,Northern Metropolitan,15510.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,688000.0
Craigieburn,3,h,S,Barry,20.6,Northern Metropolitan,15510.0,Hume City Council,3.0,2.0,0.0,654.0,160.2564003565711,590500.0
Craigieburn,3,h,S,YPA,20.6,Northern Metropolitan,15510.0,Hume City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,567000.0
Craigieburn,4,h,S,Ray,20.6,Northern Metropolitan,15510.0,Hume City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,716000.0
Craigieburn,4,h,S,Barry,20.6,Northern Metropolitan,15510.0,Hume City Council,4.0,2.0,2.0,399.0,160.2564003565711,640000.0
Craigieburn,3,h,S,Barry,20.6,Northern Metropolitan,15510.0,Hume City Council,3.0,1.0,1.0,593.598993361392,160.2564003565711,480000.0
Cranbourne West,3,h,S,LJ,34.7,South-Eastern Metropolitan,4939.0,Casey City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,517250.0
Cremorne,3,h,S,hockingstuart,2.4,Northern Metropolitan,1123.0,Yarra City Council,3.0,1.0,2.0,156.0,113.0,1245000.0
Croydon,3,u,SP,Max,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,720000.0
Croydon,4,t,VB,McGrath,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,600000.0
Croydon,4,h,S,Philip,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,4.0,2.0,2.0,593.598993361392,160.2564003565711,820000.0
Croydon,3,h,S,Barry,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,3.0,2.0,2.0,593.598993361392,160.2564003565711,720000.0
Croydon,5,h,S,Fletchers,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,5.0,3.0,2.0,593.598993361392,380.0,997000.0
Croydon,3,h,S,McGrath,23.0,Eastern Metropolitan,11925.0,Maroondah City Council,3.0,1.0,1.0,593.598993361392,95.0,655200.0
Deepdene,4,h,SP,Marshall,7.9,Southern Metropolitan,892.0,Boroondara City Council,4.0,2.0,2.0,1083.0,160.2564003565711,3680000.0
Deepdene,5,h,S,Harcourts,7.9,Southern Metropolitan,892.0,Boroondara City Council,5.0,2.0,2.0,833.0,370.0,3080000.0
Deer Park,3,h,S,Burnham,14.8,Western Metropolitan,6388.0,Brimbank City Council,3.0,2.0,5.0,593.598993361392,160.2564003565711,580000.0
Delahey,3,h,PI,Bells,18.0,Western Metropolitan,2898.0,Brimbank City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,580000.0
Delahey,4,h,PI,Nelson,18.0,Western Metropolitan,2898.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,148.0,600000.0
Derrimut,4,h,S,Burnham,14.7,Western Metropolitan,2276.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,225.0,561000.0
Derrimut,4,h,S,Stockdale,14.7,Western Metropolitan,2276.0,Brimbank City Council,4.0,2.0,2.0,593.598993361392,271.0,912000.0
Diamond Creek,3,h,S,Barry,21.8,Northern Victoria,4258.0,Nillumbik Shire Council,3.0,1.0,2.0,558.0,101.0,588000.0
Diamond Creek,3,h,S,Morrison,21.8,Northern Victoria,4258.0,Nillumbik Shire Council,3.0,1.0,1.0,530.0,123.0,700000.0
Dingley Village,2,u,S,Buxton,22.2,South-Eastern Metropolitan,3940.0,Kingston City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,680000.0
Dingley Village,4,h,S,Buxton,22.2,South-Eastern Metropolitan,3940.0,Kingston City Council,4.0,2.0,2.0,563.0,160.2564003565711,839000.0
Dingley Village,3,h,S,Ray,22.2,South-Eastern Metropolitan,3940.0,Kingston City Council,3.0,1.0,2.0,795.0,152.0,952000.0
Doncaster,3,h,PI,Barry,12.4,Eastern Metropolitan,9028.0,Manningham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,850000.0
Doncaster,3,h,PI,hockingstuart,12.4,Eastern Metropolitan,9028.0,Manningham City Council,3.0,1.0,2.0,675.0,160.2564003565711,1150000.0
Doncaster East,4,h,S,hockingstuart,14.3,Eastern Metropolitan,10999.0,Manningham City Council,4.0,2.0,2.0,723.0,155.0,1198000.0
Doncaster East,3,u,VB,Fletchers,14.3,Eastern Metropolitan,10999.0,Manningham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,750000.0
Doncaster East,3,h,S,hockingstuart,14.3,Eastern Metropolitan,10999.0,Manningham City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,868000.0
Doncaster East,4,h,S,Barry,14.3,Eastern Metropolitan,10999.0,Manningham City Council,4.0,2.0,2.0,664.0,160.2564003565711,1420000.0
Doreen,4,h,S,Barry,25.9,Northern Victoria,7254.0,Nillumbik Shire Council,4.0,2.0,2.0,593.598993361392,233.0,740000.0
Doreen,4,h,SP,HAR,25.9,Northern Victoria,7254.0,Nillumbik Shire Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,525000.0
Doreen,3,h,S,HAR,25.9,Northern Victoria,7254.0,Nillumbik Shire Council,3.0,1.0,2.0,290.0,160.2564003565711,470000.0
Doreen,3,h,S,Barry,25.9,Northern Victoria,7254.0,Nillumbik Shire Council,3.0,2.0,2.0,593.598993361392,137.0,558000.0
Elsternwick,3,u,VB,Gary,7.2,Southern Metropolitan,4898.0,Glen Eira City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,930000.0
Elwood,1,u,SP,hockingstuart,7.2,Southern Metropolitan,8989.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,411000.0
Elwood,2,u,SP,Buxton,7.2,Southern Metropolitan,8989.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,675000.0
Elwood,3,u,SP,Chisholm,7.2,Southern Metropolitan,8989.0,Port Phillip City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1800000.0
Endeavour Hills,3,h,S,C21,28.5,South-Eastern Metropolitan,8443.0,Casey City Council,3.0,1.0,2.0,563.0,130.0,656000.0
Epping,4,h,S,hockingstuart,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,4.0,2.0,2.0,593.598993361392,223.0,735000.0
Epping,2,h,S,Ray,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,2.0,1.0,1.0,225.0,76.0,432000.0
Epping,4,h,SP,HAR,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,4.0,2.0,2.0,510.0,199.0,611000.0
Epping,2,u,S,HAR,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,300000.0
Epping,2,u,S,HAR,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,309000.0
Epping,3,h,S,HAR,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,3.0,1.0,1.0,343.0,160.2564003565711,610000.0
Epping,3,h,SP,Millership,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,3.0,2.0,2.0,532.0,110.0,571550.0
Epping,3,h,S,Iconek,19.6,Northern Metropolitan,10926.0,Whittlesea City Council,3.0,2.0,1.0,527.0,160.2564003565711,658000.0
Essendon,3,t,VB,Barry,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,800000.0
Essendon,2,u,S,Barry,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,768000.0
Essendon,5,h,S,Nelson,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,5.0,3.0,2.0,664.0,242.0,2200000.0
Essendon,2,u,PI,Hodges,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,480000.0
Essendon,2,u,S,Nelson,7.5,Western Metropolitan,9264.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,695000.0
Essendon North,2,u,SP,Brad,8.2,Western Metropolitan,1308.0,Moonee Valley City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,365000.0
Fairfield,2,u,SP,McGrath,5.7,Northern Metropolitan,2970.0,Darebin City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,512500.0
Fairfield,4,h,VB,Thomas,5.7,Northern Metropolitan,2970.0,Darebin City Council,4.0,1.0,2.0,524.0,160.2564003565711,1300000.0
Fawkner,3,h,SP,hockingstuart,13.1,Northern Metropolitan,5070.0,Hume City Council,3.0,1.0,2.0,581.0,148.0,767500.0
Fawkner,2,u,S,Ray,13.1,Northern Metropolitan,5070.0,Hume City Council,2.0,1.0,1.0,593.598993361392,160.2564003565711,412000.0
Fawkner,3,h,S,Brad,13.1,Northern Metropolitan,5070.0,Hume City Council,3.0,2.0,1.0,593.598993361392,98.0,482000.0
Fawkner,3,h,SP,hockingstuart,13.1,Northern Metropolitan,5070.0,Hume City Council,3.0,1.0,1.0,593.0,124.0,783000.0
Ferntree Gully,3,h,S,Noel,24.8,Eastern Metropolitan,10788.0,Knox City Council,3.0,1.0,1.0,737.0,160.2564003565711,755000.0
Fitzroy,2,h,SP,Nelson,2.1,Northern Metropolitan,5825.0,Yarra City Council,2.0,2.0,1.0,4580.0,160.2564003565711,1930000.0
Fitzroy,2,h,S,Nelson,2.1,Northern Metropolitan,5825.0,Yarra City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,950000.0
Fitzroy,1,u,S,Nelson,2.1,Northern Metropolitan,5825.0,Yarra City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,640000.0
Fitzroy North,2,u,SP,Nelson,3.6,Northern Metropolitan,6244.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,655000.0
Fitzroy North,3,h,S,Woodards,3.6,Northern Metropolitan,6244.0,Moreland City Council,3.0,1.0,0.0,593.598993361392,160.2564003565711,1325000.0
Fitzroy North,2,h,PI,Nelson,3.6,Northern Metropolitan,6244.0,Moreland City Council,2.0,2.0,0.0,593.598993361392,160.2564003565711,1380000.0
Fitzroy North,2,u,SP,Jellis,3.6,Northern Metropolitan,6244.0,Moreland City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,650000.0
Flemington,2,t,S,Edward,3.4,Northern Metropolitan,3593.0,Melbourne City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,785000.0
Footscray,3,u,SP,Brad,5.1,Western Metropolitan,7570.0,Maribyrnong City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,517000.0
Footscray,6,h,S,Nelson,5.1,Western Metropolitan,7570.0,Maribyrnong City Council,6.0,2.0,2.0,593.598993361392,160.2564003565711,1527000.0
Footscray,3,t,S,Sweeney,5.1,Western Metropolitan,7570.0,Maribyrnong City Council,3.0,2.0,1.0,593.598993361392,160.2564003565711,760000.0
Frankston,4,h,S,Ray,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,4.0,2.0,2.0,884.0,160.2564003565711,814250.0
Frankston,5,h,SP,hockingstuart,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,5.0,3.0,2.0,925.0,155.0,840000.0
Frankston,3,t,S,Barry,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,569000.0
Frankston,3,h,SA,Bowman,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,3.0,2.0,2.0,593.598993361392,118.0,538000.0
Frankston,4,h,S,O'Brien,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,4.0,1.0,4.0,544.0,121.0,560000.0
Frankston,3,h,S,Barry,38.0,South-Eastern Metropolitan,17055.0,Frankston City Council,3.0,1.0,1.0,651.0,86.0,636000.0
