"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GEETPUS","201709","1331.503","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201710","1214.124","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201711","1304.684","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201712","1380.91","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201713","15926.774","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201801","1341.307","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201802","1274.093","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201803","1366.753","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201804","1187.937","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201805","1382.62","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201806","1299.835","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201807","1369.611","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201808","1367.055","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201809","1327.908","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201810","1273.09","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201811","1330.844","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201812","1446.081","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201813","15967.134","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201901","1389.937","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201902","1292.578","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201903","1422.499","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201904","1254.003","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201905","1341.836","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201906","1328.263","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201907","1375.36","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201908","1393.152","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201909","1367.612","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201910","1141.052","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201911","983.532","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201912","1182.894","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","201913","15472.717","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202001","1147.531","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202002","1230.178","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202003","1465.168","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202004","1378.947","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202005","1362.269","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202006","1274.121","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202007","1331.287","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202008","1323.024","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202009","1288.005","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202010","1287.561","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202011","1398.789","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202012","1402.816","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202013","15889.697","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202101","1371.889","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202102","1314.525","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202103","1248.749","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202104","1294.629","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202105","1366.222","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202106","1413.832","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202107","1395.129","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202108","1362.384","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"GEETPUS","202109","1358.916","10","Electricity Net Generation From Geothermal, All Sectors","Million Kilowatthours"
"SOETPUS","194913","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195013","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195113","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195213","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195313","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195413","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195513","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195613","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195713","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195813","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","195913","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196013","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196113","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196213","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196313","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196413","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196513","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196613","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196713","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196813","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","196913","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197013","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197113","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197213","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197301","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197302","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197303","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197304","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197305","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197306","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197307","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197308","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197309","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197310","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197311","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197312","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197313","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197401","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197402","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197403","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197404","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197405","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197406","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197407","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197408","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197409","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197410","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197411","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197412","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197413","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197501","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197502","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197503","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197504","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
"SOETPUS","197505","Not Available","11","Electricity Net Generation From Solar, All Sectors","Million Kilowatthours"
