temperature,rainfall,humidity,yeild_apples
47.00,39.00,27.00,35.40
47.00,53.00,26.00,37.70
73.00,44.00,46.00,53.70
32.00,64.00,44.00,44.40
98.00,21.00,96.00,81.60
83.00,57.00,51.00,61.80
46.00,31.00,20.00,30.00
41.00,77.00,100.00,77.70
75.00,42.00,79.00,70.40
69.00,77.00,22.00,47.10
68.00,69.00,20.00,44.20
87.00,30.00,27.00,45.60
70.00,56.00,96.00,80.20
52.00,82.00,54.00,59.00
23.00,67.00,96.00,68.30
38.00,81.00,86.00,70.60
86.00,56.00,52.00,63.00
95.00,32.00,43.00,56.40
20.00,87.00,65.00,55.90
47.00,81.00,54.00,57.30
44.00,57.00,36.00,42.60
91.00,87.00,31.00,60.20
34.00,45.00,89.00,63.70
83.00,41.00,93.00,79.60
65.00,45.00,57.00,57.00
23.00,46.00,59.00,45.60
57.00,80.00,90.00,78.10
85.00,42.00,57.00,62.40
45.00,46.00,80.00,62.70
23.00,28.00,81.00,53.00
77.00,90.00,68.00,75.10
23.00,67.00,22.00,31.30
20.00,41.00,88.00,58.20
67.00,67.00,58.00,62.50
81.00,81.00,85.00,83.00
65.00,33.00,89.00,70.60
59.00,48.00,60.00,57.30
92.00,29.00,71.00,68.90
33.00,61.00,66.00,55.10
95.00,70.00,68.00,76.50
20.00,75.00,54.00,48.00
99.00,23.00,52.00,60.30
56.00,97.00,74.00,73.20
48.00,24.00,60.00,49.20
82.00,33.00,78.00,70.20
70.00,89.00,73.00,75.30
68.00,41.00,71.00,64.10
40.00,73.00,41.00,47.10
43.00,32.00,62.00,50.30
52.00,22.00,71.00,55.50
57.00,53.00,53.00,54.20
42.00,82.00,47.00,52.50
60.00,46.00,85.00,69.70
74.00,49.00,39.00,51.50
81.00,90.00,66.00,75.30
90.00,93.00,21.00,56.10
65.00,23.00,73.00,60.60
99.00,34.00,28.00,50.50
35.00,48.00,35.00,37.60
29.00,71.00,21.00,33.40
84.00,61.00,75.00,74.90
89.00,76.00,22.00,52.90
28.00,60.00,62.00,51.40
78.00,67.00,75.00,74.30
37.00,83.00,22.00,38.70
85.00,77.00,92.00,86.90
89.00,25.00,72.00,67.70
91.00,30.00,71.00,68.80
26.00,28.00,58.00,42.40
89.00,62.00,61.00,69.60
98.00,100.00,54.00,76.40
34.00,63.00,41.00,43.30
37.00,80.00,58.00,56.10
32.00,42.00,70.00,53.00
62.00,94.00,45.00,59.90
45.00,48.00,23.00,34.60
49.00,50.00,29.00,39.20
70.00,86.00,55.00,65.70
46.00,56.00,41.00,45.50
61.00,28.00,83.00,65.40
78.00,92.00,89.00,86.30
45.00,76.00,99.00,78.20
32.00,20.00,100.00,63.60
65.00,91.00,79.00,77.20
77.00,56.00,57.00,62.80
63.00,75.00,30.00,48.90
59.00,22.00,97.00,70.60
24.00,31.00,54.00,40.40
92.00,85.00,86.00,87.60
74.00,95.00,70.00,76.20
72.00,97.00,49.00,65.50
21.00,37.00,35.00,31.20
96.00,82.00,87.00,88.70
66.00,90.00,44.00,59.80
66.00,28.00,76.00,63.40
91.00,26.00,80.00,72.50
77.00,75.00,70.00,73.10
35.00,69.00,50.00,49.30
77.00,46.00,61.00,62.80
44.00,54.00,84.00,66.00
50.00,80.00,52.00,57.00
62.00,88.00,23.00,47.70
86.00,80.00,38.00,60.80
32.00,52.00,42.00,41.00
56.00,25.00,24.00,33.80
27.00,81.00,85.00,66.80
25.00,20.00,41.00,32.00
58.00,45.00,55.00,53.90
72.00,56.00,58.00,61.80
72.00,74.00,93.00,82.90
86.00,99.00,46.00,68.60
48.00,22.00,100.00,68.80
87.00,85.00,28.00,57.10
37.00,27.00,86.00,59.50
75.00,49.00,54.00,59.30
23.00,81.00,93.00,69.60
28.00,72.00,99.00,72.30
53.00,68.00,99.00,79.00
35.00,48.00,35.00,37.60
28.00,79.00,50.00,49.20
52.00,55.00,41.00,47.10
66.00,67.00,22.00,44.20
72.00,38.00,34.00,46.20
26.00,64.00,90.00,65.60
41.00,60.00,29.00,38.80
76.00,58.00,49.00,58.90
89.00,71.00,93.00,87.40
59.00,71.00,54.00,58.90
22.00,57.00,94.00,65.00
99.00,59.00,32.00,57.50
73.00,47.00,66.00,64.30
51.00,64.00,69.00,62.60
71.00,49.00,34.00,48.10
31.00,27.00,22.00,25.70
20.00,93.00,40.00,44.60
55.00,22.00,42.00,41.90
87.00,70.00,78.00,79.10
35.00,30.00,41.00,37.00
53.00,82.00,47.00,55.80
83.00,40.00,31.00,48.40
60.00,50.00,81.00,68.50
74.00,82.00,92.00,84.60
62.00,79.00,67.00,67.90
76.00,31.00,60.00,59.00
80.00,69.00,39.00,57.30
29.00,29.00,55.00,42.00
32.00,82.00,21.00,36.50
22.00,48.00,86.00,59.20
82.00,47.00,56.00,62.00
83.00,97.00,69.00,78.80
98.00,20.00,66.00,66.40
66.00,60.00,82.00,72.80
33.00,41.00,28.00,32.10
68.00,86.00,80.00,77.60
64.00,33.00,79.00,65.30
24.00,21.00,71.00,46.90
83.00,49.00,56.00,62.70
23.00,61.00,34.00,36.10
76.00,84.00,73.00,76.10
75.00,65.00,62.00,66.50
50.00,89.00,51.00,58.30
50.00,63.00,37.00,46.10
47.00,90.00,21.00,42.60
27.00,70.00,52.00,48.10
63.00,66.00,90.00,77.10
35.00,94.00,84.00,71.30
62.00,76.00,31.00,49.30
35.00,52.00,21.00,31.40
35.00,32.00,69.00,51.40
69.00,52.00,98.00,80.10
20.00,47.00,42.00,36.40
73.00,52.00,42.00,53.30
23.00,53.00,69.00,52.00
71.00,44.00,66.00,63.10
75.00,49.00,78.00,71.30
78.00,77.00,53.00,65.30
89.00,63.00,27.00,52.80
78.00,35.00,58.00,59.40
49.00,85.00,96.00,79.70
93.00,34.00,57.00,63.20
93.00,39.00,78.00,74.70
93.00,92.00,42.00,67.30
96.00,95.00,28.00,61.80
31.00,65.00,46.00,45.30
76.00,52.00,54.00,60.20
38.00,96.00,50.00,55.60
39.00,61.00,31.00,39.40
27.00,98.00,27.00,41.20
85.00,59.00,56.00,65.30
50.00,42.00,95.00,70.90
26.00,100.00,97.00,76.30
50.00,82.00,51.00,56.90
32.00,53.00,89.00,64.70
93.00,43.00,66.00,69.50
95.00,63.00,22.00,52.10
29.00,61.00,78.00,59.90
91.00,93.00,69.00,80.40
21.00,58.00,29.00,32.40
40.00,67.00,28.00,39.40
61.00,74.00,57.00,61.60
31.00,65.00,75.00,59.80
62.00,39.00,85.00,68.90
61.00,89.00,44.00,58.10
38.00,94.00,67.00,63.70
54.00,85.00,35.00,50.70
99.00,26.00,75.00,72.40
88.00,85.00,97.00,91.90
21.00,100.00,81.00,66.80
84.00,24.00,55.00,57.50
54.00,35.00,97.00,71.70
75.00,52.00,72.00,68.90
93.00,83.00,40.00,64.50
87.00,72.00,87.00,84.00
42.00,48.00,44.00,44.20
42.00,95.00,32.00,47.60
50.00,88.00,24.00,44.60
46.00,84.00,77.00,69.10
20.00,66.00,67.00,52.70
55.00,89.00,41.00,54.80
87.00,25.00,32.00,47.10
43.00,67.00,34.00,43.30
66.00,49.00,54.00,56.60
94.00,52.00,80.00,78.60
77.00,90.00,47.00,64.60
68.00,27.00,20.00,35.80
64.00,82.00,37.00,54.10
83.00,88.00,71.00,78.00
86.00,89.00,30.00,58.60
82.00,77.00,27.00,53.50
92.00,89.00,52.00,71.40
64.00,65.00,98.00,81.20
73.00,93.00,81.00,81.00
32.00,95.00,86.00,71.60
56.00,91.00,72.00,71.00
97.00,100.00,36.00,67.10
54.00,78.00,99.00,81.30
52.00,81.00,69.00,66.30
27.00,92.00,50.00,51.50
22.00,65.00,54.00,46.60
35.00,32.00,62.00,47.90
40.00,83.00,98.00,77.60
57.00,55.00,68.00,62.10
50.00,100.00,46.00,58.00
84.00,55.00,48.00,60.20
91.00,67.00,65.00,73.20
50.00,88.00,21.00,43.10
94.00,93.00,68.00,80.80
82.00,22.00,47.00,52.50
92.00,79.00,61.00,73.90
81.00,85.00,84.00,83.30
88.00,88.00,41.00,64.50
44.00,100.00,78.00,72.20
96.00,35.00,77.00,74.30
75.00,56.00,83.00,75.20
91.00,97.00,75.00,84.20
77.00,87.00,75.00,78.00
75.00,97.00,64.00,73.90
31.00,21.00,45.00,36.00
51.00,49.00,43.00,46.60
69.00,78.00,93.00,82.80
40.00,28.00,97.00,66.10
66.00,62.00,32.00,48.20
36.00,88.00,74.00,65.40
22.00,63.00,44.00,41.20
32.00,69.00,71.00,58.90
48.00,48.00,45.00,46.50
68.00,39.00,93.00,74.70
95.00,89.00,75.00,83.80
28.00,77.00,60.00,53.80
85.00,35.00,48.00,56.50
47.00,79.00,83.00,71.40
30.00,79.00,54.00,51.80
93.00,40.00,75.00,73.40
93.00,42.00,64.00,68.30
98.00,54.00,59.00,69.70
50.00,52.00,89.00,69.90
64.00,41.00,27.00,40.90
88.00,96.00,73.00,82.10
51.00,27.00,57.00,49.20
52.00,90.00,95.00,81.10
32.00,35.00,32.00,32.60
43.00,99.00,35.00,50.20
31.00,90.00,39.00,46.80
71.00,35.00,89.00,72.80
50.00,23.00,40.00,39.60
54.00,86.00,63.00,64.90
99.00,86.00,39.00,66.40
59.00,25.00,25.00,35.20
70.00,25.00,61.00,56.50
100.00,79.00,53.00,72.30
87.00,72.00,44.00,62.50
41.00,49.00,91.00,67.60
58.00,64.00,68.00,64.20
81.00,71.00,68.00,72.50
32.00,92.00,40.00,48.00
60.00,98.00,79.00,77.10
64.00,84.00,97.00,84.50
96.00,95.00,44.00,69.80
27.00,39.00,23.00,27.40
59.00,87.00,52.00,61.10
85.00,68.00,97.00,87.60
78.00,44.00,22.00,43.20
25.00,93.00,42.00,47.10
30.00,49.00,46.00,41.80
26.00,83.00,71.00,59.90
67.00,40.00,98.00,77.10
39.00,58.00,29.00,37.80
44.00,56.00,22.00,35.40
53.00,20.00,68.00,53.90
25.00,32.00,20.00,23.90
23.00,59.00,92.00,64.70
40.00,82.00,96.00,76.40
54.00,66.00,26.00,42.40
81.00,48.00,32.00,49.90
32.00,68.00,33.00,39.70
65.00,69.00,56.00,61.30
85.00,100.00,52.00,71.50
70.00,23.00,77.00,64.10
59.00,57.00,60.00,59.10
70.00,45.00,89.00,74.50
92.00,66.00,36.00,58.80
99.00,79.00,87.00,89.00
80.00,88.00,71.00,77.10
60.00,86.00,20.00,45.20
95.00,59.00,74.00,77.30
87.00,56.00,74.00,74.30
24.00,56.00,44.00,40.40
58.00,50.00,95.00,74.90
70.00,66.00,73.00,70.70
86.00,76.00,62.00,72.00
20.00,46.00,45.00,37.70
44.00,24.00,70.00,53.00
20.00,90.00,93.00,70.50
73.00,35.00,87.00,72.40
23.00,49.00,39.00,36.20
49.00,41.00,81.00,63.40
53.00,63.00,79.00,68.00
89.00,80.00,20.00,52.70
70.00,44.00,52.00,55.80
37.00,66.00,71.00,59.80
35.00,37.00,22.00,28.90
64.00,34.00,61.00,56.50
73.00,64.00,47.00,58.20
31.00,67.00,82.00,63.70
40.00,49.00,31.00,37.30
62.00,52.00,95.00,76.50
35.00,24.00,31.00,30.80
32.00,95.00,49.00,53.10
33.00,83.00,70.00,61.50
73.00,73.00,69.00,71.00
72.00,65.00,25.00,47.10
24.00,28.00,73.00,49.30
54.00,21.00,52.00,46.40
98.00,38.00,42.00,58.00
44.00,79.00,78.00,68.00
72.00,59.00,75.00,70.90
93.00,58.00,48.00,63.50
53.00,67.00,48.00,53.30
74.00,43.00,55.00,58.30
96.00,36.00,73.00,72.50
87.00,64.00,48.00,62.90
27.00,100.00,43.00,49.60
61.00,71.00,80.00,72.50
57.00,94.00,76.00,73.90
76.00,30.00,62.00,59.80
24.00,37.00,56.00,42.60
86.00,33.00,100.00,82.40
77.00,38.00,25.00,43.20
76.00,59.00,32.00,50.60
87.00,42.00,41.00,55.00
28.00,84.00,67.00,58.70
79.00,54.00,46.00,57.50
40.00,35.00,53.00,45.50
85.00,100.00,36.00,63.50
83.00,55.00,26.00,48.90
22.00,81.00,23.00,34.30
57.00,38.00,85.00,67.20
88.00,43.00,36.00,53.00
55.00,80.00,25.00,45.00
66.00,53.00,94.00,77.40
57.00,58.00,53.00,55.20
94.00,59.00,32.00,56.00
74.00,97.00,55.00,69.10
31.00,55.00,52.00,46.30
56.00,66.00,28.00,44.00
80.00,41.00,52.00,58.20
60.00,54.00,74.00,65.80
68.00,47.00,68.00,63.80
75.00,34.00,46.00,52.30
77.00,81.00,66.00,72.30
26.00,21.00,98.00,61.00
72.00,41.00,79.00,69.30
69.00,30.00,39.00,46.20
48.00,93.00,39.00,52.50
43.00,88.00,30.00,45.50
35.00,93.00,91.00,74.60
24.00,27.00,85.00,55.10
65.00,94.00,40.00,58.30
62.00,89.00,38.00,55.40
58.00,22.00,99.00,71.30
48.00,66.00,31.00,43.10
75.00,54.00,30.00,48.30
55.00,42.00,82.00,65.90
20.00,74.00,24.00,32.80
98.00,47.00,29.00,53.30
80.00,34.00,92.00,76.80
48.00,33.00,96.00,69.00
60.00,94.00,30.00,51.80
62.00,47.00,36.00,46.00
46.00,63.00,70.00,61.40
66.00,97.00,62.00,70.20
89.00,86.00,46.00,66.90
34.00,68.00,21.00,34.30
79.00,72.00,59.00,67.60
63.00,23.00,93.00,70.00
81.00,29.00,45.00,52.60
95.00,93.00,77.00,85.60
84.00,85.00,70.00,77.20
82.00,37.00,86.00,75.00
29.00,51.00,21.00,29.40
23.00,40.00,82.00,55.90
42.00,33.00,73.00,55.70
29.00,38.00,55.00,43.80
42.00,28.00,94.00,65.20
89.00,21.00,20.00,40.90
88.00,67.00,65.00,72.30
62.00,52.00,72.00,65.00
81.00,42.00,71.00,68.20
88.00,58.00,72.00,74.00
42.00,42.00,99.00,70.50
23.00,60.00,63.00,50.40
89.00,87.00,76.00,82.10
97.00,75.00,80.00,84.10
44.00,82.00,33.00,46.10
70.00,45.00,82.00,71.00
42.00,26.00,68.00,51.80
21.00,46.00,44.00,37.50
53.00,57.00,86.00,70.30
70.00,28.00,55.00,54.10
68.00,82.00,48.00,60.80
56.00,66.00,68.00,64.00
69.00,94.00,50.00,64.50
30.00,22.00,83.00,54.90
78.00,84.00,74.00,77.20
34.00,79.00,93.00,72.50
58.00,50.00,76.00,65.40
75.00,27.00,35.00,45.40
28.00,46.00,64.00,49.60
80.00,52.00,35.00,51.90
98.00,63.00,73.00,78.50
42.00,34.00,54.00,46.40
26.00,59.00,98.00,68.60
97.00,83.00,72.00,81.70
100.00,56.00,56.00,69.20
23.00,49.00,24.00,28.70
55.00,93.00,65.00,67.60
48.00,54.00,55.00,52.70
72.00,72.00,74.00,73.00
29.00,64.00,47.00,45.00
53.00,93.00,50.00,59.50
37.00,22.00,60.00,45.50
20.00,45.00,70.00,50.00
86.00,27.00,87.00,74.70
52.00,78.00,96.00,79.20
40.00,40.00,32.00,36.00
29.00,24.00,36.00,31.50
71.00,35.00,89.00,72.80
79.00,82.00,53.00,66.60
64.00,39.00,80.00,67.00
71.00,46.00,51.00,56.00
38.00,77.00,48.00,50.80
81.00,24.00,95.00,76.60
34.00,26.00,57.00,43.90
28.00,30.00,30.00,29.40
76.00,50.00,82.00,73.80
95.00,21.00,87.00,76.20
92.00,71.00,38.00,60.80
24.00,89.00,57.00,53.50
50.00,78.00,81.00,71.10
59.00,54.00,73.00,65.00
91.00,36.00,64.00,66.50
34.00,58.00,95.00,69.30
49.00,56.00,35.00,43.40
33.00,50.00,79.00,59.40
83.00,81.00,32.00,57.10
79.00,77.00,27.00,52.60
95.00,55.00,23.00,51.00
44.00,22.00,80.00,57.60
62.00,93.00,89.00,81.70
33.00,74.00,42.00,45.70
80.00,49.00,84.00,75.80
45.00,83.00,86.00,73.10
71.00,61.00,67.00,67.00
67.00,89.00,23.00,49.40
99.00,39.00,64.00,69.50
74.00,90.00,82.00,81.20
38.00,99.00,20.00,41.20
73.00,100.00,97.00,90.40
59.00,51.00,88.00,71.90
79.00,38.00,39.00,50.80
98.00,24.00,54.00,61.20
24.00,37.00,68.00,48.60
69.00,71.00,58.00,63.90
57.00,23.00,75.00,59.20
88.00,71.00,51.00,66.10
87.00,63.00,64.00,70.70
21.00,32.00,71.00,48.20
84.00,28.00,49.00,55.30
76.00,85.00,60.00,69.80
65.00,61.00,40.00,51.70
89.00,36.00,43.00,55.40
31.00,60.00,85.00,63.80
23.00,46.00,24.00,28.10
57.00,91.00,86.00,78.30
49.00,88.00,49.00,56.80
44.00,45.00,49.00,46.70
84.00,34.00,73.00,68.50
65.00,79.00,98.00,84.30
26.00,42.00,75.00,53.70
95.00,34.00,34.00,52.30
85.00,44.00,80.00,74.30
56.00,26.00,88.00,66.00
64.00,22.00,89.00,68.10
65.00,40.00,100.00,77.50
26.00,57.00,85.00,61.70
56.00,81.00,64.00,65.00
80.00,28.00,98.00,78.60
86.00,62.00,92.00,84.20
87.00,81.00,59.00,71.80
78.00,78.00,38.00,58.00
73.00,91.00,74.00,77.10
44.00,35.00,75.00,57.70
25.00,74.00,36.00,40.30
71.00,20.00,83.00,66.80
82.00,80.00,24.00,52.60
77.00,93.00,88.00,85.70
95.00,24.00,59.00,62.80
46.00,40.00,60.00,51.80
59.00,91.00,70.00,70.90
77.00,37.00,47.00,54.00
79.00,48.00,91.00,78.80
91.00,83.00,35.00,61.40
68.00,90.00,28.00,52.40
47.00,64.00,97.00,75.40
57.00,82.00,35.00,51.00
21.00,51.00,21.00,27.00
60.00,48.00,30.00,42.60
98.00,75.00,33.00,60.90
65.00,66.00,100.00,82.70
83.00,34.00,82.00,72.70
86.00,72.00,75.00,77.70
68.00,27.00,23.00,37.30
58.00,58.00,81.00,69.50
76.00,43.00,94.00,78.40
34.00,92.00,29.00,43.10
68.00,47.00,45.00,52.30
86.00,75.00,91.00,86.30
76.00,43.00,69.00,65.90
28.00,55.00,49.00,43.90
29.00,24.00,33.00,30.00
33.00,56.00,44.00,43.10
51.00,46.00,92.00,70.50
87.00,40.00,86.00,77.10
21.00,74.00,52.00,47.10
48.00,24.00,92.00,65.20
63.00,63.00,32.00,47.50
31.00,53.00,96.00,67.90
23.00,31.00,100.00,63.10
28.00,51.00,31.00,34.10
66.00,35.00,73.00,63.30
72.00,92.00,92.00,86.00
38.00,49.00,79.00,60.70
24.00,65.00,54.00,47.20
59.00,37.00,98.00,74.10
33.00,76.00,90.00,70.10
73.00,45.00,79.00,70.40
46.00,83.00,34.00,47.40
44.00,39.00,43.00,42.50
86.00,95.00,80.00,84.80
29.00,86.00,94.00,72.90
62.00,30.00,20.00,34.60
68.00,59.00,45.00,54.70
96.00,44.00,84.00,79.60
44.00,91.00,73.00,67.90
57.00,92.00,47.00,59.00
68.00,62.00,98.00,81.80
29.00,84.00,73.00,62.00
33.00,76.00,28.00,39.10
38.00,24.00,79.00,55.70
90.00,29.00,61.00,63.30
86.00,63.00,40.00,58.40
34.00,41.00,30.00,33.40
58.00,75.00,82.00,73.40
89.00,76.00,42.00,62.90
72.00,99.00,62.00,72.40
67.00,41.00,84.00,70.30
56.00,63.00,89.00,73.90
58.00,38.00,45.00,47.50
39.00,58.00,34.00,40.30
90.00,23.00,89.00,76.10
63.00,28.00,63.00,56.00
94.00,32.00,35.00,52.10
83.00,22.00,79.00,68.80
83.00,89.00,62.00,73.70
31.00,74.00,76.00,62.10
30.00,54.00,36.00,37.80
84.00,21.00,56.00,57.40
82.00,97.00,72.00,80.00
37.00,37.00,42.00,39.50
47.00,41.00,44.00,44.30
44.00,85.00,95.00,77.70
46.00,51.00,72.00,60.00
41.00,61.00,83.00,66.00
63.00,89.00,41.00,57.20
73.00,53.00,53.00,59.00
37.00,85.00,56.00,56.10
76.00,83.00,55.00,66.90
58.00,69.00,53.00,57.70
71.00,38.00,66.00,61.90
67.00,71.00,99.00,83.80
37.00,38.00,79.00,58.20
53.00,52.00,38.00,45.30
32.00,48.00,24.00,31.20
39.00,84.00,99.00,78.00
87.00,48.00,27.00,49.20
60.00,58.00,20.00,39.60
45.00,25.00,99.00,68.00
72.00,75.00,51.00,62.10
89.00,79.00,40.00,62.50
89.00,75.00,27.00,55.20
69.00,26.00,88.00,69.90
59.00,83.00,28.00,48.30
25.00,50.00,23.00,29.00
78.00,66.00,38.00,55.60
77.00,56.00,71.00,69.80
69.00,56.00,71.00,67.40
44.00,56.00,83.00,65.90
89.00,73.00,68.00,75.30
25.00,97.00,72.00,62.90
50.00,44.00,66.00,56.80
43.00,100.00,87.00,76.40
76.00,53.00,85.00,75.90
69.00,66.00,22.00,44.90
79.00,60.00,60.00,65.70
23.00,87.00,63.00,55.80
67.00,54.00,30.00,45.90
83.00,67.00,36.00,56.30
74.00,91.00,92.00,86.40
79.00,65.00,43.00,58.20
31.00,93.00,92.00,73.90
24.00,96.00,65.00,58.90
95.00,73.00,83.00,84.60
47.00,91.00,86.00,75.30
90.00,99.00,96.00,94.80
40.00,46.00,78.00,60.20
85.00,51.00,88.00,79.70
47.00,66.00,95.00,74.80
59.00,95.00,90.00,81.70
58.00,65.00,34.00,47.40
66.00,52.00,87.00,73.70
100.00,23.00,59.00,64.10
56.00,64.00,83.00,71.10
71.00,20.00,65.00,57.80
48.00,89.00,90.00,77.20
30.00,41.00,36.00,35.20
29.00,95.00,61.00,58.20
64.00,45.00,84.00,70.20
41.00,76.00,57.00,56.00
94.00,87.00,79.00,85.10
86.00,73.00,63.00,71.90
24.00,73.00,98.00,70.80
74.00,43.00,26.00,43.80
46.00,30.00,78.00,58.80
60.00,24.00,72.00,58.80
88.00,79.00,56.00,70.20
84.00,77.00,50.00,65.60
38.00,46.00,53.00,47.10
30.00,31.00,71.00,50.70
98.00,53.00,82.00,81.00
85.00,21.00,53.00,56.20
69.00,43.00,55.00,56.80
21.00,63.00,46.00,41.90
37.00,71.00,94.00,72.30
62.00,72.00,58.00,62.00
39.00,71.00,51.00,51.40
55.00,99.00,26.00,49.30
55.00,95.00,32.00,51.50
98.00,73.00,65.00,76.50
41.00,95.00,62.00,62.30
37.00,56.00,93.00,68.80
25.00,42.00,36.00,33.90
89.00,90.00,82.00,85.70
50.00,25.00,22.00,31.00
91.00,54.00,51.00,63.60
65.00,34.00,28.00,40.30
92.00,40.00,78.00,74.60
29.00,86.00,91.00,71.40
94.00,47.00,56.00,65.60
25.00,36.00,28.00,28.70
77.00,95.00,95.00,89.60
65.00,88.00,97.00,85.60
38.00,45.00,77.00,58.90
43.00,47.00,77.00,60.80
57.00,56.00,38.00,47.30
70.00,31.00,26.00,40.20
21.00,36.00,41.00,34.00
83.00,66.00,35.00,55.60
69.00,49.00,63.00,62.00
94.00,90.00,60.00,76.20
74.00,83.00,69.00,73.30
96.00,100.00,40.00,68.80
55.00,38.00,55.00,51.60
48.00,80.00,21.00,40.90
34.00,25.00,99.00,64.70
88.00,30.00,88.00,76.40
90.00,69.00,66.00,73.80
33.00,63.00,70.00,57.50
97.00,44.00,40.00,57.90
97.00,94.00,86.00,90.90
94.00,79.00,35.00,61.50
21.00,67.00,83.00,61.20
73.00,68.00,76.00,73.50
60.00,62.00,92.00,76.40
90.00,42.00,49.00,59.90
39.00,63.00,61.00,54.80
75.00,73.00,71.00,72.60
38.00,59.00,49.00,47.70
80.00,47.00,60.00,63.40
76.00,69.00,99.00,86.10
53.00,40.00,67.00,57.40
99.00,82.00,57.00,74.60
89.00,75.00,24.00,53.70
60.00,69.00,76.00,69.80
84.00,61.00,98.00,86.40
98.00,28.00,67.00,68.50
39.00,92.00,36.00,48.10
26.00,26.00,70.00,48.00
66.00,91.00,37.00,56.50
68.00,37.00,80.00,67.80
79.00,93.00,36.00,60.30
72.00,22.00,49.00,50.50
98.00,46.00,94.00,85.60
48.00,37.00,42.00,42.80
58.00,25.00,68.00,56.40
45.00,23.00,71.00,53.60
61.00,50.00,88.00,72.30
64.00,70.00,91.00,78.70
28.00,92.00,33.00,43.30
32.00,21.00,29.00,28.30
77.00,98.00,82.00,83.70
38.00,74.00,97.00,74.70
78.00,42.00,42.00,52.80
98.00,30.00,49.00,59.90
77.00,32.00,67.00,63.00
68.00,98.00,94.00,87.00
37.00,73.00,98.00,74.70
84.00,83.00,47.00,65.30
97.00,73.00,93.00,90.20
98.00,52.00,62.00,70.80
72.00,91.00,25.00,52.30
27.00,20.00,57.00,40.60
31.00,21.00,87.00,57.00
48.00,42.00,98.00,71.80
91.00,70.00,38.00,60.30
82.00,91.00,60.00,72.80
70.00,37.00,99.00,77.90
62.00,86.00,47.00,59.30
96.00,79.00,60.00,74.60
46.00,91.00,98.00,81.00
84.00,97.00,68.00,78.60
48.00,98.00,41.00,54.50
60.00,83.00,38.00,53.60
54.00,44.00,59.00,54.50
31.00,20.00,86.00,56.30
51.00,85.00,96.00,80.30
35.00,20.00,63.00,46.00
22.00,75.00,96.00,69.60
63.00,75.00,37.00,52.40
58.00,87.00,86.00,77.80
26.00,43.00,94.00,63.40
52.00,71.00,91.00,75.30
87.00,44.00,67.00,68.40
36.00,73.00,77.00,63.90
62.00,69.00,46.00,55.40
52.00,88.00,83.00,74.70
46.00,90.00,20.00,41.80
70.00,40.00,38.00,48.00
65.00,94.00,67.00,71.80
88.00,96.00,28.00,59.60
61.00,37.00,56.00,53.70
59.00,81.00,89.00,78.40
83.00,81.00,48.00,65.10
66.00,48.00,21.00,39.90
47.00,37.00,59.00,51.00
95.00,81.00,23.00,56.20
58.00,22.00,56.00,49.80
75.00,33.00,61.00,59.60
84.00,71.00,99.00,88.90
65.00,33.00,58.00,55.10
38.00,22.00,36.00,33.80
21.00,54.00,43.00,38.60
84.00,84.00,100.00,92.00
77.00,71.00,84.00,79.30
98.00,73.00,40.00,64.00
78.00,59.00,20.00,45.20
75.00,50.00,84.00,74.50
100.00,94.00,96.00,96.80
64.00,21.00,73.00,59.90
28.00,27.00,35.00,31.30
24.00,86.00,69.00,58.90
29.00,81.00,77.00,63.40
80.00,59.00,80.00,75.80
68.00,100.00,38.00,59.40
64.00,86.00,88.00,80.40
84.00,29.00,35.00,48.50
79.00,43.00,43.00,53.80
86.00,91.00,39.00,63.50
64.00,83.00,28.00,49.80
55.00,52.00,81.00,67.40
80.00,99.00,51.00,69.30
69.00,71.00,80.00,74.90
51.00,85.00,46.00,55.30
26.00,59.00,21.00,30.10
48.00,36.00,94.00,68.60
53.00,92.00,30.00,49.30
25.00,81.00,31.00,39.20
48.00,49.00,51.00,49.70
81.00,49.00,49.00,58.60
27.00,40.00,53.00,42.60
57.00,83.00,54.00,60.70
29.00,41.00,43.00,38.40
89.00,57.00,56.00,66.10
58.00,57.00,20.00,38.80
69.00,55.00,86.00,74.70
20.00,57.00,61.00,47.90
64.00,33.00,51.00,51.30
30.00,80.00,66.00,58.00
70.00,86.00,97.00,86.70
24.00,34.00,69.00,48.50
70.00,30.00,37.00,45.50
94.00,77.00,74.00,80.60
70.00,100.00,65.00,73.50
84.00,52.00,52.00,61.60
93.00,77.00,84.00,85.30
90.00,34.00,87.00,77.30
74.00,29.00,40.00,48.00
29.00,43.00,49.00,41.80
33.00,42.00,68.00,52.30
38.00,72.00,54.00,52.80
49.00,92.00,33.00,49.60
43.00,31.00,28.00,33.10
81.00,41.00,87.00,76.00
48.00,42.00,65.00,55.30
92.00,46.00,58.00,65.80
29.00,84.00,94.00,72.50
37.00,63.00,28.00,37.70
44.00,72.00,68.00,61.60
29.00,51.00,31.00,34.40
27.00,94.00,89.00,71.40
38.00,47.00,29.00,35.30
85.00,86.00,94.00,89.70
25.00,66.00,34.00,37.70
67.00,88.00,51.00,63.20
30.00,92.00,51.00,52.90
20.00,46.00,37.00,33.70
91.00,82.00,69.00,78.20
57.00,54.00,40.00,47.90
61.00,42.00,61.00,57.20
27.00,68.00,20.00,31.70
28.00,92.00,29.00,41.30
53.00,45.00,30.00,39.90
20.00,43.00,50.00,39.60
83.00,31.00,31.00,46.60
