temperature,rainfall,humidity
24.00,56.00,44.00
58.00,50.00,95.00
70.00,66.00,73.00
86.00,76.00,62.00
20.00,46.00,45.00
44.00,24.00,70.00
20.00,90.00,93.00
73.00,35.00,87.00
23.00,49.00,39.00
49.00,41.00,81.00
53.00,63.00,79.00
89.00,80.00,20.00
70.00,44.00,52.00
37.00,66.00,71.00
35.00,37.00,22.00
64.00,34.00,61.00
73.00,64.00,47.00
31.00,67.00,82.00
40.00,49.00,31.00
62.00,52.00,95.00
35.00,24.00,31.00
32.00,95.00,49.00
33.00,83.00,70.00
73.00,73.00,69.00
72.00,65.00,25.00
24.00,28.00,73.00
54.00,21.00,52.00
98.00,38.00,42.00
44.00,79.00,78.00
72.00,59.00,75.00
93.00,58.00,48.00
53.00,67.00,48.00
74.00,43.00,55.00
96.00,36.00,73.00
87.00,64.00,48.00
27.00,100.00,43.00
61.00,71.00,80.00
57.00,94.00,76.00
76.00,30.00,62.00
24.00,37.00,56.00
86.00,33.00,100.00
77.00,38.00,25.00
76.00,59.00,32.00
87.00,42.00,41.00
28.00,84.00,67.00
79.00,54.00,46.00
40.00,35.00,53.00
85.00,100.00,36.00
83.00,55.00,26.00
22.00,81.00,23.00
57.00,38.00,85.00
88.00,43.00,36.00
55.00,80.00,25.00
66.00,53.00,94.00
57.00,58.00,53.00
94.00,59.00,32.00
74.00,97.00,55.00
31.00,55.00,52.00
56.00,66.00,28.00
80.00,41.00,52.00
60.00,54.00,74.00
68.00,47.00,68.00
75.00,34.00,46.00
77.00,81.00,66.00
26.00,21.00,98.00
72.00,41.00,79.00
69.00,30.00,39.00
48.00,93.00,39.00
43.00,88.00,30.00
35.00,93.00,91.00
24.00,27.00,85.00
65.00,94.00,40.00
62.00,89.00,38.00
58.00,22.00,99.00
48.00,66.00,31.00
75.00,54.00,30.00
55.00,42.00,82.00
20.00,74.00,24.00
98.00,47.00,29.00
80.00,34.00,92.00
48.00,33.00,96.00
60.00,94.00,30.00
62.00,47.00,36.00
46.00,63.00,70.00
66.00,97.00,62.00
89.00,86.00,46.00
34.00,68.00,21.00
79.00,72.00,59.00
63.00,23.00,93.00
81.00,29.00,45.00
95.00,93.00,77.00
84.00,85.00,70.00
82.00,37.00,86.00
29.00,51.00,21.00
23.00,40.00,82.00
42.00,33.00,73.00
29.00,38.00,55.00
42.00,28.00,94.00
89.00,21.00,20.00
88.00,67.00,65.00
62.00,52.00,72.00
81.00,42.00,71.00
88.00,58.00,72.00
42.00,42.00,99.00
23.00,60.00,63.00
89.00,87.00,76.00
97.00,75.00,80.00
44.00,82.00,33.00
70.00,45.00,82.00
42.00,26.00,68.00
21.00,46.00,44.00
53.00,57.00,86.00
70.00,28.00,55.00
68.00,82.00,48.00
56.00,66.00,68.00
69.00,94.00,50.00
30.00,22.00,83.00
78.00,84.00,74.00
34.00,79.00,93.00
58.00,50.00,76.00
75.00,27.00,35.00
28.00,46.00,64.00
80.00,52.00,35.00
98.00,63.00,73.00
42.00,34.00,54.00
26.00,59.00,98.00
97.00,83.00,72.00
100.00,56.00,56.00
23.00,49.00,24.00
55.00,93.00,65.00
48.00,54.00,55.00
72.00,72.00,74.00
29.00,64.00,47.00
53.00,93.00,50.00
37.00,22.00,60.00
20.00,45.00,70.00
86.00,27.00,87.00
52.00,78.00,96.00
40.00,40.00,32.00
29.00,24.00,36.00
71.00,35.00,89.00
79.00,82.00,53.00
64.00,39.00,80.00
71.00,46.00,51.00
38.00,77.00,48.00
81.00,24.00,95.00
34.00,26.00,57.00
28.00,30.00,30.00
76.00,50.00,82.00
95.00,21.00,87.00
92.00,71.00,38.00
24.00,89.00,57.00
50.00,78.00,81.00
59.00,54.00,73.00
91.00,36.00,64.00
34.00,58.00,95.00
49.00,56.00,35.00
33.00,50.00,79.00
83.00,81.00,32.00
79.00,77.00,27.00
95.00,55.00,23.00
44.00,22.00,80.00
62.00,93.00,89.00
33.00,74.00,42.00
80.00,49.00,84.00
45.00,83.00,86.00
71.00,61.00,67.00
67.00,89.00,23.00
99.00,39.00,64.00
74.00,90.00,82.00
38.00,99.00,20.00
73.00,100.00,97.00
59.00,51.00,88.00
79.00,38.00,39.00
98.00,24.00,54.00
24.00,37.00,68.00
69.00,71.00,58.00
57.00,23.00,75.00
88.00,71.00,51.00
87.00,63.00,64.00
21.00,32.00,71.00
84.00,28.00,49.00
76.00,85.00,60.00
65.00,61.00,40.00
89.00,36.00,43.00
31.00,60.00,85.00
23.00,46.00,24.00
57.00,91.00,86.00
49.00,88.00,49.00
44.00,45.00,49.00
84.00,34.00,73.00
65.00,79.00,98.00
26.00,42.00,75.00
95.00,34.00,34.00
85.00,44.00,80.00
56.00,26.00,88.00
64.00,22.00,89.00
65.00,40.00,100.00
26.00,57.00,85.00
56.00,81.00,64.00
80.00,28.00,98.00
86.00,62.00,92.00
87.00,81.00,59.00
78.00,78.00,38.00
73.00,91.00,74.00
44.00,35.00,75.00
25.00,74.00,36.00
71.00,20.00,83.00
82.00,80.00,24.00
77.00,93.00,88.00
95.00,24.00,59.00
46.00,40.00,60.00
59.00,91.00,70.00
77.00,37.00,47.00
79.00,48.00,91.00
91.00,83.00,35.00
68.00,90.00,28.00
47.00,64.00,97.00
57.00,82.00,35.00
21.00,51.00,21.00
60.00,48.00,30.00
98.00,75.00,33.00
65.00,66.00,100.00
83.00,34.00,82.00
86.00,72.00,75.00
68.00,27.00,23.00
58.00,58.00,81.00
76.00,43.00,94.00
34.00,92.00,29.00
68.00,47.00,45.00
86.00,75.00,91.00
76.00,43.00,69.00
28.00,55.00,49.00
29.00,24.00,33.00
33.00,56.00,44.00
51.00,46.00,92.00
87.00,40.00,86.00
21.00,74.00,52.00
48.00,24.00,92.00
63.00,63.00,32.00
31.00,53.00,96.00
23.00,31.00,100.00
28.00,51.00,31.00
66.00,35.00,73.00
72.00,92.00,92.00
38.00,49.00,79.00
24.00,65.00,54.00
59.00,37.00,98.00
33.00,76.00,90.00
73.00,45.00,79.00
46.00,83.00,34.00
44.00,39.00,43.00
86.00,95.00,80.00
29.00,86.00,94.00
62.00,30.00,20.00
68.00,59.00,45.00
96.00,44.00,84.00
44.00,91.00,73.00
57.00,92.00,47.00
68.00,62.00,98.00
29.00,84.00,73.00
33.00,76.00,28.00
38.00,24.00,79.00
90.00,29.00,61.00
86.00,63.00,40.00
34.00,41.00,30.00
58.00,75.00,82.00
89.00,76.00,42.00
72.00,99.00,62.00
67.00,41.00,84.00
56.00,63.00,89.00
58.00,38.00,45.00
39.00,58.00,34.00
90.00,23.00,89.00
63.00,28.00,63.00
94.00,32.00,35.00
83.00,22.00,79.00
83.00,89.00,62.00
31.00,74.00,76.00
30.00,54.00,36.00
84.00,21.00,56.00
82.00,97.00,72.00
37.00,37.00,42.00
47.00,41.00,44.00
44.00,85.00,95.00
46.00,51.00,72.00
41.00,61.00,83.00
63.00,89.00,41.00
73.00,53.00,53.00
37.00,85.00,56.00
76.00,83.00,55.00
58.00,69.00,53.00
71.00,38.00,66.00
67.00,71.00,99.00
37.00,38.00,79.00
53.00,52.00,38.00
32.00,48.00,24.00
39.00,84.00,99.00
87.00,48.00,27.00
60.00,58.00,20.00
45.00,25.00,99.00
72.00,75.00,51.00
89.00,79.00,40.00
89.00,75.00,27.00
69.00,26.00,88.00
59.00,83.00,28.00
25.00,50.00,23.00
78.00,66.00,38.00
77.00,56.00,71.00
69.00,56.00,71.00
44.00,56.00,83.00
89.00,73.00,68.00
25.00,97.00,72.00
50.00,44.00,66.00
43.00,100.00,87.00
76.00,53.00,85.00
69.00,66.00,22.00
79.00,60.00,60.00
23.00,87.00,63.00
67.00,54.00,30.00
83.00,67.00,36.00
74.00,91.00,92.00
79.00,65.00,43.00
31.00,93.00,92.00
24.00,96.00,65.00
95.00,73.00,83.00
47.00,91.00,86.00
90.00,99.00,96.00
40.00,46.00,78.00
85.00,51.00,88.00
47.00,66.00,95.00
59.00,95.00,90.00
58.00,65.00,34.00
66.00,52.00,87.00
100.00,23.00,59.00
56.00,64.00,83.00
71.00,20.00,65.00
48.00,89.00,90.00
30.00,41.00,36.00
29.00,95.00,61.00
64.00,45.00,84.00
41.00,76.00,57.00
94.00,87.00,79.00
86.00,73.00,63.00
24.00,73.00,98.00
74.00,43.00,26.00
46.00,30.00,78.00
60.00,24.00,72.00
88.00,79.00,56.00
84.00,77.00,50.00
38.00,46.00,53.00
30.00,31.00,71.00
98.00,53.00,82.00
85.00,21.00,53.00
69.00,43.00,55.00
21.00,63.00,46.00
37.00,71.00,94.00
62.00,72.00,58.00
39.00,71.00,51.00
55.00,99.00,26.00
55.00,95.00,32.00
98.00,73.00,65.00
41.00,95.00,62.00
37.00,56.00,93.00
25.00,42.00,36.00
89.00,90.00,82.00
50.00,25.00,22.00
91.00,54.00,51.00
65.00,34.00,28.00
92.00,40.00,78.00
29.00,86.00,91.00
94.00,47.00,56.00
25.00,36.00,28.00
77.00,95.00,95.00
65.00,88.00,97.00
38.00,45.00,77.00
43.00,47.00,77.00
57.00,56.00,38.00
70.00,31.00,26.00
21.00,36.00,41.00
83.00,66.00,35.00
69.00,49.00,63.00
94.00,90.00,60.00
74.00,83.00,69.00
96.00,100.00,40.00
55.00,38.00,55.00
48.00,80.00,21.00
34.00,25.00,99.00
88.00,30.00,88.00
90.00,69.00,66.00
33.00,63.00,70.00
97.00,44.00,40.00
97.00,94.00,86.00
94.00,79.00,35.00
21.00,67.00,83.00
73.00,68.00,76.00
60.00,62.00,92.00
90.00,42.00,49.00
39.00,63.00,61.00
75.00,73.00,71.00
38.00,59.00,49.00
80.00,47.00,60.00
76.00,69.00,99.00
53.00,40.00,67.00
99.00,82.00,57.00
89.00,75.00,24.00
60.00,69.00,76.00
84.00,61.00,98.00
98.00,28.00,67.00
39.00,92.00,36.00
26.00,26.00,70.00
66.00,91.00,37.00
68.00,37.00,80.00
79.00,93.00,36.00
72.00,22.00,49.00
98.00,46.00,94.00
48.00,37.00,42.00
58.00,25.00,68.00
45.00,23.00,71.00
61.00,50.00,88.00
64.00,70.00,91.00
28.00,92.00,33.00
32.00,21.00,29.00
77.00,98.00,82.00
38.00,74.00,97.00
78.00,42.00,42.00
98.00,30.00,49.00
77.00,32.00,67.00
68.00,98.00,94.00
37.00,73.00,98.00
84.00,83.00,47.00
97.00,73.00,93.00
98.00,52.00,62.00
72.00,91.00,25.00
27.00,20.00,57.00
31.00,21.00,87.00
48.00,42.00,98.00
91.00,70.00,38.00
82.00,91.00,60.00
70.00,37.00,99.00
62.00,86.00,47.00
96.00,79.00,60.00
46.00,91.00,98.00
84.00,97.00,68.00
48.00,98.00,41.00
60.00,83.00,38.00
54.00,44.00,59.00
31.00,20.00,86.00
51.00,85.00,96.00
35.00,20.00,63.00
22.00,75.00,96.00
63.00,75.00,37.00
58.00,87.00,86.00
26.00,43.00,94.00
52.00,71.00,91.00
87.00,44.00,67.00
36.00,73.00,77.00
62.00,69.00,46.00
52.00,88.00,83.00
46.00,90.00,20.00
70.00,40.00,38.00
65.00,94.00,67.00
88.00,96.00,28.00
61.00,37.00,56.00
59.00,81.00,89.00
83.00,81.00,48.00
66.00,48.00,21.00
47.00,37.00,59.00
95.00,81.00,23.00
58.00,22.00,56.00
75.00,33.00,61.00
84.00,71.00,99.00
65.00,33.00,58.00
38.00,22.00,36.00
21.00,54.00,43.00
84.00,84.00,100.00
77.00,71.00,84.00
98.00,73.00,40.00
78.00,59.00,20.00
75.00,50.00,84.00
100.00,94.00,96.00
64.00,21.00,73.00
28.00,27.00,35.00
24.00,86.00,69.00
29.00,81.00,77.00
80.00,59.00,80.00
68.00,100.00,38.00
64.00,86.00,88.00
84.00,29.00,35.00
79.00,43.00,43.00
86.00,91.00,39.00
64.00,83.00,28.00
55.00,52.00,81.00
80.00,99.00,51.00
69.00,71.00,80.00
51.00,85.00,46.00
26.00,59.00,21.00
48.00,36.00,94.00
53.00,92.00,30.00
25.00,81.00,31.00
48.00,49.00,51.00
81.00,49.00,49.00
27.00,40.00,53.00
57.00,83.00,54.00
29.00,41.00,43.00
89.00,57.00,56.00
58.00,57.00,20.00
69.00,55.00,86.00
20.00,57.00,61.00
64.00,33.00,51.00
30.00,80.00,66.00
70.00,86.00,97.00
24.00,34.00,69.00
70.00,30.00,37.00
94.00,77.00,74.00
70.00,100.00,65.00
84.00,52.00,52.00
93.00,77.00,84.00
90.00,34.00,87.00
74.00,29.00,40.00
29.00,43.00,49.00
33.00,42.00,68.00
38.00,72.00,54.00
49.00,92.00,33.00
43.00,31.00,28.00
81.00,41.00,87.00
48.00,42.00,65.00
92.00,46.00,58.00
29.00,84.00,94.00
37.00,63.00,28.00
44.00,72.00,68.00
29.00,51.00,31.00
27.00,94.00,89.00
38.00,47.00,29.00
85.00,86.00,94.00
25.00,66.00,34.00
67.00,88.00,51.00
30.00,92.00,51.00
20.00,46.00,37.00
91.00,82.00,69.00
57.00,54.00,40.00
61.00,42.00,61.00
27.00,68.00,20.00
28.00,92.00,29.00
53.00,45.00,30.00
20.00,43.00,50.00
83.00,31.00,31.00
20.00,27.00,34.00
55.00,76.00,45.00
28.00,58.00,68.00
85.00,73.00,57.00
46.00,45.00,84.00
65.00,44.00,39.00
50.00,58.00,43.00
50.00,94.00,37.00
40.00,50.00,69.00
45.00,30.00,97.00
87.00,100.00,74.00
100.00,33.00,67.00
35.00,78.00,51.00
90.00,63.00,75.00
61.00,49.00,61.00
73.00,60.00,44.00
34.00,83.00,65.00
59.00,51.00,56.00
41.00,90.00,88.00
68.00,92.00,59.00
69.00,44.00,89.00
89.00,64.00,31.00
61.00,98.00,98.00
58.00,21.00,74.00
59.00,55.00,39.00
44.00,46.00,48.00
44.00,99.00,28.00
84.00,65.00,53.00
24.00,97.00,86.00
26.00,85.00,38.00
51.00,62.00,81.00
96.00,68.00,55.00
97.00,73.00,100.00
65.00,88.00,75.00
81.00,94.00,59.00
93.00,78.00,83.00
75.00,56.00,33.00
45.00,22.00,66.00
39.00,46.00,38.00
65.00,27.00,26.00
66.00,94.00,49.00
41.00,94.00,23.00
91.00,67.00,60.00
47.00,97.00,66.00
28.00,25.00,84.00
88.00,38.00,94.00
94.00,45.00,92.00
48.00,88.00,61.00
28.00,39.00,67.00
26.00,43.00,47.00
49.00,91.00,46.00
87.00,42.00,85.00
80.00,46.00,34.00
20.00,61.00,43.00
78.00,70.00,56.00
90.00,44.00,93.00
92.00,78.00,34.00
78.00,50.00,62.00
73.00,40.00,82.00
51.00,83.00,42.00
50.00,25.00,97.00
62.00,71.00,91.00
90.00,46.00,88.00
23.00,29.00,54.00
68.00,62.00,56.00
75.00,76.00,74.00
56.00,86.00,27.00
65.00,34.00,44.00
72.00,86.00,90.00
98.00,37.00,60.00
71.00,47.00,90.00
69.00,55.00,24.00
20.00,49.00,100.00
47.00,28.00,82.00
60.00,44.00,95.00
90.00,39.00,73.00
53.00,39.00,75.00
31.00,51.00,95.00
55.00,71.00,34.00
72.00,48.00,81.00
80.00,48.00,20.00
22.00,100.00,28.00
86.00,87.00,93.00
39.00,68.00,56.00
70.00,30.00,61.00
98.00,100.00,60.00
36.00,29.00,36.00
77.00,38.00,79.00
75.00,85.00,79.00
36.00,36.00,35.00
56.00,86.00,30.00
65.00,21.00,82.00
60.00,32.00,25.00
60.00,67.00,24.00
47.00,88.00,30.00
24.00,71.00,71.00
38.00,96.00,40.00
99.00,33.00,51.00
68.00,33.00,97.00
82.00,48.00,55.00
91.00,24.00,85.00
83.00,98.00,72.00
90.00,77.00,37.00
88.00,53.00,46.00
39.00,85.00,29.00
64.00,71.00,89.00
68.00,21.00,99.00
39.00,88.00,50.00
40.00,41.00,21.00
59.00,61.00,33.00
21.00,98.00,67.00
71.00,58.00,88.00
49.00,26.00,97.00
85.00,76.00,37.00
63.00,20.00,77.00
84.00,85.00,79.00
99.00,100.00,34.00
99.00,20.00,100.00
57.00,59.00,33.00
97.00,42.00,83.00
67.00,100.00,71.00
59.00,48.00,37.00
81.00,98.00,68.00
76.00,36.00,97.00
27.00,81.00,83.00
65.00,92.00,81.00
46.00,65.00,30.00
35.00,44.00,47.00
70.00,52.00,92.00
50.00,57.00,76.00
62.00,90.00,53.00
31.00,85.00,71.00
72.00,87.00,27.00
31.00,82.00,91.00
97.00,48.00,45.00
49.00,46.00,57.00
98.00,61.00,87.00
89.00,75.00,34.00
82.00,22.00,84.00
80.00,40.00,61.00
58.00,92.00,61.00
48.00,48.00,87.00
58.00,48.00,74.00
45.00,54.00,90.00
91.00,53.00,55.00
92.00,51.00,28.00
27.00,42.00,24.00
84.00,88.00,48.00
84.00,55.00,50.00
44.00,25.00,82.00
78.00,48.00,32.00
31.00,41.00,53.00
37.00,35.00,91.00
58.00,76.00,48.00
26.00,48.00,40.00
55.00,32.00,24.00
70.00,66.00,68.00
35.00,99.00,69.00
52.00,90.00,42.00
29.00,29.00,89.00
81.00,52.00,83.00
50.00,63.00,85.00
90.00,92.00,97.00
63.00,70.00,72.00
66.00,65.00,88.00
57.00,55.00,95.00
83.00,95.00,70.00
71.00,38.00,42.00
73.00,51.00,93.00
41.00,30.00,52.00
52.00,50.00,100.00
27.00,86.00,72.00
50.00,46.00,27.00
26.00,55.00,49.00
20.00,32.00,68.00
69.00,88.00,38.00
44.00,26.00,56.00
85.00,82.00,56.00
48.00,47.00,53.00
100.00,46.00,44.00
61.00,88.00,96.00
23.00,57.00,99.00
43.00,90.00,99.00
84.00,91.00,24.00
100.00,44.00,23.00
56.00,62.00,84.00
88.00,27.00,59.00
24.00,86.00,82.00
87.00,21.00,38.00
42.00,38.00,85.00
26.00,45.00,22.00
40.00,22.00,32.00
77.00,69.00,54.00
62.00,21.00,85.00
49.00,92.00,82.00
84.00,66.00,72.00
41.00,77.00,87.00
77.00,37.00,71.00
88.00,72.00,72.00
34.00,79.00,57.00
40.00,20.00,61.00
27.00,21.00,50.00
25.00,75.00,39.00
72.00,33.00,40.00
36.00,23.00,22.00
23.00,42.00,54.00
67.00,93.00,48.00
68.00,92.00,33.00
21.00,90.00,94.00
98.00,52.00,66.00
38.00,77.00,43.00
98.00,100.00,55.00
66.00,56.00,66.00
72.00,36.00,33.00
91.00,27.00,43.00
91.00,30.00,81.00
36.00,68.00,72.00
74.00,24.00,86.00
41.00,49.00,24.00
68.00,20.00,84.00
92.00,63.00,88.00
50.00,99.00,21.00
25.00,96.00,86.00
49.00,34.00,65.00
45.00,74.00,51.00
81.00,49.00,76.00
40.00,91.00,28.00
91.00,90.00,84.00
43.00,75.00,26.00
88.00,87.00,43.00
28.00,47.00,26.00
41.00,25.00,38.00
76.00,98.00,55.00
87.00,91.00,22.00
68.00,100.00,54.00
41.00,45.00,68.00
58.00,74.00,69.00
75.00,90.00,78.00
38.00,34.00,41.00
82.00,65.00,20.00
86.00,40.00,22.00
46.00,92.00,86.00
88.00,85.00,44.00
89.00,47.00,68.00
87.00,59.00,29.00
76.00,38.00,74.00
56.00,99.00,70.00
96.00,63.00,89.00
69.00,49.00,73.00
94.00,87.00,31.00
27.00,70.00,94.00
83.00,43.00,83.00
96.00,42.00,55.00
76.00,92.00,43.00
52.00,48.00,100.00
94.00,86.00,62.00
61.00,93.00,85.00
24.00,26.00,54.00
92.00,46.00,46.00
72.00,73.00,93.00
29.00,84.00,87.00
68.00,62.00,38.00
65.00,26.00,25.00
25.00,74.00,89.00
39.00,51.00,38.00
26.00,94.00,65.00
54.00,41.00,91.00
47.00,56.00,94.00
21.00,39.00,82.00
66.00,72.00,74.00
79.00,57.00,77.00
37.00,23.00,97.00
90.00,81.00,27.00
51.00,23.00,77.00
58.00,37.00,23.00
26.00,96.00,81.00
35.00,86.00,41.00
70.00,79.00,28.00
76.00,94.00,97.00
21.00,55.00,54.00
95.00,41.00,45.00
97.00,29.00,98.00
75.00,55.00,33.00
38.00,60.00,98.00
64.00,78.00,34.00
57.00,84.00,68.00
94.00,26.00,35.00
27.00,93.00,48.00
27.00,70.00,30.00
20.00,80.00,75.00
90.00,41.00,74.00
66.00,45.00,43.00
94.00,53.00,94.00
85.00,54.00,51.00
38.00,44.00,59.00
71.00,74.00,95.00
45.00,41.00,21.00
57.00,75.00,60.00
69.00,47.00,100.00
60.00,35.00,91.00
24.00,79.00,24.00
46.00,50.00,57.00
62.00,44.00,74.00
65.00,54.00,95.00
52.00,82.00,52.00
21.00,75.00,81.00
57.00,21.00,31.00
36.00,39.00,44.00
99.00,55.00,71.00
84.00,72.00,43.00
22.00,48.00,55.00
41.00,22.00,88.00
39.00,60.00,29.00
78.00,71.00,100.00
90.00,48.00,69.00
48.00,92.00,89.00
64.00,30.00,73.00
99.00,85.00,50.00
93.00,27.00,78.00
53.00,51.00,60.00
87.00,62.00,89.00
73.00,36.00,32.00
47.00,97.00,23.00
56.00,40.00,81.00
32.00,46.00,93.00
26.00,83.00,76.00
91.00,77.00,46.00
56.00,71.00,54.00
32.00,63.00,83.00
65.00,79.00,99.00
61.00,38.00,30.00
96.00,84.00,71.00
65.00,88.00,67.00
94.00,26.00,82.00
32.00,73.00,86.00
47.00,33.00,90.00
91.00,23.00,54.00
22.00,40.00,25.00
54.00,81.00,85.00
24.00,100.00,41.00
90.00,33.00,69.00
97.00,77.00,40.00
36.00,90.00,25.00
28.00,83.00,56.00
34.00,91.00,99.00
41.00,32.00,47.00
37.00,33.00,44.00
62.00,94.00,84.00
37.00,92.00,79.00
68.00,26.00,30.00
70.00,22.00,23.00
21.00,37.00,50.00
93.00,69.00,48.00
46.00,97.00,38.00
33.00,92.00,70.00
88.00,68.00,35.00
36.00,61.00,78.00
88.00,99.00,94.00
35.00,61.00,28.00
48.00,92.00,58.00
92.00,55.00,88.00
78.00,72.00,33.00
65.00,34.00,88.00
29.00,87.00,86.00
60.00,86.00,21.00
89.00,69.00,40.00
46.00,40.00,50.00
68.00,50.00,66.00
31.00,92.00,28.00
33.00,49.00,48.00
76.00,42.00,90.00
97.00,57.00,77.00
85.00,55.00,72.00
26.00,52.00,22.00
95.00,75.00,51.00
41.00,82.00,99.00
45.00,53.00,92.00
23.00,83.00,35.00
40.00,52.00,35.00
76.00,70.00,60.00
52.00,58.00,55.00
95.00,59.00,39.00
61.00,73.00,20.00
37.00,76.00,98.00
83.00,52.00,42.00
93.00,33.00,23.00
75.00,28.00,35.00
65.00,71.00,29.00
64.00,63.00,91.00
40.00,93.00,40.00
94.00,44.00,62.00
70.00,76.00,51.00
33.00,40.00,22.00
20.00,38.00,40.00
69.00,38.00,67.00
22.00,96.00,54.00
66.00,66.00,27.00
68.00,52.00,68.00
93.00,67.00,78.00
85.00,65.00,91.00
73.00,96.00,57.00
44.00,60.00,83.00
65.00,69.00,33.00
47.00,64.00,41.00
46.00,69.00,41.00
92.00,58.00,37.00
76.00,92.00,35.00
34.00,36.00,45.00
88.00,23.00,93.00
72.00,45.00,68.00
39.00,42.00,87.00
79.00,25.00,53.00
77.00,100.00,96.00
98.00,55.00,67.00
33.00,72.00,20.00
88.00,71.00,24.00
25.00,34.00,73.00
50.00,93.00,67.00
55.00,56.00,51.00
24.00,59.00,69.00
32.00,85.00,49.00
42.00,40.00,26.00
77.00,93.00,81.00
68.00,33.00,62.00
73.00,97.00,86.00
58.00,50.00,64.00
30.00,42.00,68.00
51.00,87.00,87.00
85.00,35.00,88.00
81.00,37.00,87.00
46.00,24.00,46.00
58.00,43.00,85.00
42.00,39.00,24.00
88.00,83.00,88.00
78.00,38.00,100.00
91.00,33.00,38.00
87.00,51.00,33.00
39.00,27.00,95.00
77.00,79.00,52.00
79.00,35.00,29.00
20.00,68.00,84.00
76.00,73.00,65.00
86.00,45.00,27.00
57.00,58.00,26.00
71.00,87.00,35.00
52.00,23.00,75.00
26.00,99.00,26.00
79.00,56.00,46.00
87.00,97.00,63.00
73.00,92.00,28.00
89.00,83.00,96.00
77.00,97.00,64.00
63.00,49.00,24.00
69.00,52.00,45.00
24.00,67.00,73.00
72.00,60.00,61.00
62.00,83.00,69.00
63.00,74.00,21.00
56.00,96.00,39.00
30.00,42.00,63.00
67.00,42.00,80.00
81.00,41.00,23.00
77.00,75.00,21.00
94.00,56.00,45.00
57.00,35.00,21.00
88.00,98.00,90.00
46.00,82.00,69.00
98.00,31.00,44.00
35.00,38.00,38.00
88.00,21.00,52.00
26.00,66.00,35.00
50.00,41.00,94.00
26.00,56.00,81.00
53.00,44.00,24.00
73.00,74.00,78.00
74.00,47.00,20.00
88.00,95.00,48.00
25.00,70.00,72.00
57.00,95.00,77.00
64.00,27.00,44.00
24.00,49.00,86.00
96.00,89.00,38.00
74.00,21.00,35.00
57.00,83.00,63.00
32.00,36.00,36.00
57.00,53.00,94.00
89.00,88.00,81.00
20.00,60.00,81.00
29.00,72.00,43.00
92.00,55.00,46.00
77.00,41.00,28.00
82.00,22.00,57.00
88.00,96.00,82.00
59.00,51.00,28.00
24.00,93.00,67.00
43.00,74.00,58.00
50.00,49.00,33.00
39.00,43.00,56.00
20.00,61.00,21.00
73.00,81.00,28.00
35.00,89.00,48.00
82.00,32.00,28.00
33.00,36.00,95.00
95.00,50.00,36.00
60.00,76.00,81.00
21.00,76.00,88.00
27.00,49.00,64.00
35.00,25.00,88.00
74.00,48.00,58.00
90.00,34.00,24.00
39.00,44.00,67.00
66.00,63.00,67.00
26.00,30.00,21.00
64.00,87.00,42.00
86.00,49.00,38.00
72.00,36.00,94.00
91.00,78.00,79.00
71.00,34.00,42.00
27.00,83.00,94.00
66.00,41.00,31.00
100.00,99.00,58.00
69.00,78.00,35.00
72.00,23.00,69.00
30.00,98.00,89.00
86.00,28.00,62.00
54.00,50.00,52.00
29.00,54.00,38.00
27.00,89.00,36.00
83.00,89.00,45.00
77.00,78.00,81.00
71.00,49.00,20.00
91.00,21.00,26.00
90.00,48.00,51.00
95.00,53.00,79.00
63.00,62.00,93.00
89.00,57.00,60.00
44.00,69.00,61.00
42.00,87.00,88.00
64.00,68.00,66.00
40.00,49.00,59.00
90.00,33.00,46.00
69.00,48.00,39.00
88.00,27.00,79.00
69.00,47.00,82.00
46.00,49.00,71.00
23.00,55.00,78.00
37.00,74.00,65.00
39.00,47.00,83.00
89.00,27.00,93.00
51.00,39.00,95.00
30.00,64.00,27.00
58.00,32.00,65.00
85.00,55.00,56.00
99.00,74.00,99.00
72.00,94.00,65.00
49.00,78.00,32.00
40.00,56.00,30.00
54.00,70.00,36.00
35.00,49.00,92.00
43.00,48.00,73.00
76.00,36.00,60.00
38.00,65.00,32.00
83.00,26.00,40.00
48.00,55.00,41.00
73.00,61.00,54.00
23.00,65.00,33.00
97.00,28.00,67.00
72.00,75.00,76.00
68.00,43.00,33.00
36.00,69.00,41.00
99.00,32.00,48.00
40.00,97.00,94.00
58.00,41.00,49.00
98.00,81.00,93.00
70.00,81.00,86.00
68.00,58.00,60.00
66.00,44.00,21.00
55.00,71.00,24.00
72.00,35.00,61.00
86.00,58.00,66.00
87.00,72.00,34.00
80.00,100.00,69.00
43.00,57.00,61.00
87.00,39.00,75.00
78.00,43.00,67.00
48.00,88.00,88.00
97.00,34.00,29.00
22.00,28.00,44.00
20.00,41.00,28.00
57.00,95.00,31.00
97.00,48.00,57.00
30.00,86.00,22.00
83.00,95.00,47.00
56.00,47.00,39.00
37.00,89.00,98.00
72.00,85.00,50.00
65.00,59.00,95.00
21.00,90.00,99.00
75.00,76.00,99.00
79.00,39.00,66.00
93.00,82.00,92.00
79.00,56.00,97.00
69.00,30.00,53.00
46.00,100.00,43.00
97.00,58.00,97.00
89.00,40.00,44.00
86.00,77.00,77.00
55.00,66.00,56.00
24.00,78.00,87.00
23.00,93.00,60.00
41.00,62.00,86.00
60.00,80.00,73.00
21.00,96.00,72.00
21.00,33.00,92.00
55.00,59.00,97.00
94.00,87.00,77.00
96.00,74.00,59.00
73.00,90.00,64.00
